Exp_ID,location_name,latitude,longitude,ecozone,province,soil_great_group,soil_sub_group,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,block,treatment_number,replication_number,duration,year_name,start_year,end_year,tillage,STIR_rating,crop_rotation,rotation_seq,crop_seq,straw_returned,biomass_returned_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,reference,flag,theme,simple_trt_name,crop_rotation_code,TrtID,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,cinput_lignin_px,cinput_n_px,Location,POLYID,ECO_ID,SL,PROVINCE,PCPTREGION,crop,ICASA_code,AAFC_code,grain_yield_kgha,crop_residue_kgha,hay_yield_kgha,hay_residue_kgha,root_biomass_kgha,straw_biomass_kgha,silage_yld_kgha,crop_residue_avg_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,manure_kgha,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,lowest_depth,soc_tha_lowest_depth,initial_dsm,lowest_depth_difference,first_soc_treatment,soc_dsm_difference,soc_tha_30cm
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,2,54,1967,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,2,54,1973,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,2,54,1979,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,2,54,1985,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,2,54,1991,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,2,54,2003,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,5.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,3,54,1955,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,3,54,1961,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,3,54,1967,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,5.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,3,54,1973,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,3,54,1979,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,3,54,1985,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,3,54,1991,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,3,54,2003,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,4,54,1955,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,4,54,1961,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,4,54,1967,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,4,54,1973,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,4,54,1979,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,4,54,1985,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,4,54,1991,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,NA,21,4,54,2003,1951,2004,NT,0,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,cpr,NA,CR5,E4_21_NT_CR5,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,NA,NA,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,91.5,0,NA,NA,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,NA,F1,1,14,2004,2004,2017,CT,NA,CRN_SBN,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,NA,CR1,E2_F1_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,CRN,MAZ,CORNGR,2146.299118,4328.59,NA,NA,NA,4328.59,NA,4210.657333,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,30,88.7,74.2,0,88.7,-14.5,88.7
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,NA,F1,1,14,2005,2004,2017,CT,NA,CRN_SBN,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,NA,CR1,E2_F1_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,SBN,SBN,SOYBNS,2637.066667,3276.2625,NA,NA,NA,3276.2625,NA,2919.2425,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,NA,F1,1,14,2006,2004,2017,CT,NA,CRN_SBN,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,NA,CR1,E2_F1_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,CRN,MAZ,CORNGR,2822.064,4324.380213,NA,NA,NA,4324.380213,NA,4660.609494,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,NA,F1,1,14,2007,2004,2017,CT,NA,CRN_SBN,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,NA,CR1,E2_F1_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,SBN,SBN,SOYBNS,2562.922252,3108.315,NA,NA,NA,3108.315,NA,3439.065,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,NA,F1,1,14,2008,2004,2017,CT,NA,CRN_SBN,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,NA,CR1,E2_F1_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,CRN,MAZ,CORNGR,2830.865954,3195.889807,NA,NA,NA,3195.889807,NA,3546.832519,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,NA,F1,1,14,2009,2004,2017,CT,NA,CRN_SBN,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,NA,CR1,E2_F1_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,SBN,SBN,SOYBNS,2217.496194,2951.733333,NA,NA,NA,2951.733333,NA,2984.133333,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,30,78.31521607,74.2,0,88.7,-14.5,78.31521607
