Exp_ID,location_name,experiment_name,team_name,latitude,longitude,ecozone,province,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,year_name,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,total_yield,crop,perennial,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,soc_tha_30cm,soc_tha,bd_gcm3,soil_depth_min_cm,soil_depth_max_cm,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,crop_residue_avg_kgha,crop_residue_kgha,hay_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,cinput_lignin_px,cinput_n_px,reference,flag,Location,POLYID,ECO_ID,...78,SL,PROVINCE,PCPTREGION
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2004,CT,NA,7059.999688,NA,7059.999688,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,5953.701,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,5953.701,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2005,CT,NA,2934.186667,NA,2934.186667,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3601.99,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3601.99,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2006,CT,NA,8174.648333,NA,8174.648333,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,6563.746993,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,6563.746993,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2007,CT,NA,3595.025203,NA,3595.025203,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3552.80625,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3552.80625,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2008,CT,NA,8320.057976,NA,8320.057976,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,7496.985279,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,7496.985279,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2009,CT,NA,3341.51987,NA,3341.51987,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3611.933333,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3611.933333,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2010,CT,NA,8110.140768,NA,8110.140768,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,10690.3924,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,10690.3924,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2011,CT,NA,3722.551963,NA,3722.551963,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3733.599872,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3733.599872,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2012,CT,NA,11504.57812,NA,11504.57812,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,11687.43589,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,11687.43589,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,2013,CT,NA,3583.178916,NA,3583.178916,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,7356.501484,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,7356.501484,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
