POLYID,Year,Month,Day,Julian,Tmax,Tmin,Tmean,Precip,Rain,Snow,WindSpeed,Rad,RH
425023,1991,1,1,1,-4.58,-24.73,-14.66,0,0,0,1.08,4.49,99.56
425023,1991,1,2,2,-2.44,-18.43,-10.44,0,0,0,1.09,5.33,98.12
425023,1991,1,3,3,-8.56,-22.53,-15.55,0,0,0,0.73,7.17,95.44
425023,1991,1,4,4,-6.05,-10.31,-8.18,0,0,0,1.52,5.64,98.25
425023,1991,1,5,5,-5.35,-13.57,-9.46,3.57,0,3.57,0.67,3.94,99.56
425023,1991,1,6,6,-6.35,-13.32,-9.84,0,0,0,0.63,6.83,99.19
425023,1991,1,7,7,-13.77,-30.45,-22.11,0,0,0,0.91,7.31,98.31
425023,1991,1,8,8,-20.53,-31.01,-25.77,0,0,0,1.2,4.07,97.38
425023,1991,1,9,9,-6.98,-20.31,-13.64,6.07,0,6.07,0.93,2.18,99.69
425023,1991,1,10,10,-8.54,-28.56,-18.55,0,0,0,1.41,6.18,97.19
425023,1991,1,11,11,-18.74,-28.23,-23.48,3.93,0,3.93,1.66,5.5,97.25
425023,1991,1,12,12,-12.48,-19.67,-16.08,19.77,0,19.77,1.63,5.16,98.94
425023,1991,1,13,13,-14.03,-24.49,-19.26,0,0,0,0.94,8.52,99.19
425023,1991,1,14,14,-3.91,-16.19,-10.05,4.13,0,4.13,0.82,6.02,99.62
425023,1991,1,15,15,-0.07,-6.13,-3.1,0,0,0,0.77,7.74,99.31
425023,1991,1,16,16,0.08,-2.44,-1.18,6.84,0,6.84,1.19,1.97,99.06
425023,1991,1,17,17,-0.99,-9.79,-5.39,2.22,0,2.22,1.37,2.66,99.31
425023,1991,1,18,18,-2.35,-17.86,-10.11,2.35,0,2.35,2.1,4.04,97.06
425023,1991,1,19,19,-0.42,-23.6,-12.01,2.14,0,2.14,1.34,2.78,98.31
425023,1991,1,20,20,0.26,-20.53,-10.13,1.9,0,1.9,1.99,7.99,96.62
425023,1991,1,21,21,-20.96,-29.8,-25.38,0,0,0,0.96,6.07,97.19
425023,1991,1,22,22,-22.92,-37.12,-30.02,0,0,0,1.02,5.11,98.88
425023,1991,1,23,23,-2.06,-26.63,-14.34,2.65,0,2.65,2.12,4.3,98.81
425023,1991,1,24,24,-4.25,-24.21,-14.23,0,0,0,2.47,7.53,96
425023,1991,1,25,25,-21.52,-36.74,-29.13,0,0,0,0.84,5.72,98.06
425023,1991,1,26,26,-6.9,-22.81,-14.86,0,0,0,1.55,7.89,98.38
425023,1991,1,27,27,-3.92,-9.38,-6.65,0,0,0,2.47,5.81,97.38
425023,1991,1,28,28,-1.75,-4.81,-3.28,1.66,0,1.66,2.51,9.5,96.69
425023,1991,1,29,29,-4.42,-23.27,-13.84,0,0,0,1.35,7.97,96.12
425023,1991,1,30,30,-6.61,-13.15,-9.88,3.09,0,3.09,0.86,9.12,95.38
425023,1991,1,31,31,-10.6,-13.77,-12.18,2.71,0,2.71,1.79,7.56,96.62
425023,1991,2,1,32,-12.89,-25.03,-18.96,0,0,0,1.73,7.71,94.25
425023,1991,2,2,33,0.07,-26.15,-13.04,0,0,0,1.62,9.87,98.69
425023,1991,2,3,34,0.11,-2.01,-0.95,0,0,0,2.3,9.88,98.81
425023,1991,2,4,35,0.4,-1.7,-0.65,0,0,0,1.71,8.54,99.12
425023,1991,2,5,36,0.34,-3.42,-1.54,0,0,0,0.86,10.58,99.06
425023,1991,2,6,37,0.27,-3.5,-1.61,0,0,0,1.26,8.29,98.19
425023,1991,2,7,38,0.62,-3.69,-1.53,1.71,0,1.71,0.84,7,98.44
425023,1991,2,8,39,0.58,-6.38,-2.9,0,0,0,1.4,10.06,97
425023,1991,2,9,40,0.37,-6.57,-3.1,0,0,0,1.23,11.75,97.69
425023,1991,2,10,41,-6.87,-13.95,-10.41,0,0,0,1.52,12.18,89.94
425023,1991,2,11,42,-8.99,-20.34,-14.66,0,0,0,2.22,10.61,92.81
425023,1991,2,12,43,-12.21,-27.42,-19.82,1.37,0,1.37,1.25,11.53,95.31
425023,1991,2,13,44,-4.67,-11.92,-8.29,2,0,2,1.31,9.31,97.81
425023,1991,2,14,45,-4.45,-12.38,-8.42,15.82,0,15.82,3.32,5.28,98.12
425023,1991,2,15,46,-5.64,-19.92,-12.78,3.85,0,3.85,2.29,7.49,97.12
425023,1991,2,16,47,-8.81,-22.56,-15.68,0,0,0,2.57,11.3,96.12
425023,1991,2,17,48,-5.23,-19.99,-12.61,2.3,0,2.3,2.4,12.33,95.62
425023,1991,2,18,49,-6.52,-20.7,-13.61,0,0,0,1.48,12.97,96
425023,1991,2,19,50,0.44,-8.7,-4.13,8.8,0,8.8,1.95,4.52,99.12
425023,1991,2,20,51,0.44,-3.96,-1.76,2.89,0,2.89,2.35,10.84,96.94
425023,1991,2,21,52,0.57,-6.04,-2.73,1.58,0,1.58,1.62,7.22,97.88
425023,1991,2,22,53,-0.22,-17.38,-8.8,3.01,0,3.01,2.82,8.65,95
